SKU,MEL,SYD,PER,JET
FL240WS-Unipallet,,-2,-1,
FL240WS,451,601,811,
FL150WS,2224,2367,3274,
FL150WS-Unipallet,-1,-2,-5,
SPIKE,42332,13947,28266,
SC-PEG-WS,12829,18949,32703,
FL075WS,3294,31,2364,
RL075WS,404,303,701,
FL150WS-CRNR,69,371,298,
RL150WS,-13,924,3713,1
FL100WS,1611,902,1827,
FL100WS-CRNR,,209,74,
FL560WS,55,237,520,
FL150GS,805,274,428,
HL100WS,13,60,859,
RL400WS,49,165,336,
RL150GS,1443,305,343,
SC-PEG-GS,12371,3619,25887,
FL100WS-Unipallet,1,-1,-7,
FL400WS-CRNR-SET,142,47,99,
FL560WS-CRNR-SET,50,84,47,
RL100WS,565,1670,1856,
BS-UNI-ST,108,1511,1655,
RL240WS,640,392,322,
FHL-UCSI-560,55,412,69,
DB8-2PCK,67,71,71,
HL150WS,24,98,270,
FHL560WS-600,15,61,6,
TSCZ12G-B20,614,347,274,
POST-470,4295,2414,2521,
FL400WS,294,391,513,
RL240GS,73,28,21,
FL240GS,89,53,56,
RL240WS-Unipallet,,,-2,
SC-PEG-GS-3,,,-20,
TSCZ12G-B50,812,625,703,
POST-1100,2366,440,360,
FHL560JS-WS,196,79,192,
FHL560WS-800,25,71,36,
FHL560WS-1200,25,70,12,
HL100GS-Unipallet,,,,
RL150WS-Unipallet,,,-4,
FL100WS-CRNR-BLK,,,,
FL240WS-CRNR-SET,104,135,,
FL240WS-CRNR-SET-BLK,,,,
RL100WS-Unipallet,,,-1,
FL100GS,930,231,-541,
FL100GS-Unipallet,1,,-2,
FHL-UCSI-560-BLK,,,,
HL100GS,155,122,6,
HL100WS-Unipallet,1,-1,-1,
HL150WS-Unipallet,,-1,-4,
SPIKE-BOX,,,-1,
RL075GS,635,468,329,
FL075GS,433,224,102,
FL400WS-Unipallet,,-1,,
BS-UNI-ST-BLK,,52,,
RL075WS-Unipallet,,,-2,
POST-470-BLK,,-3,-2,
FHL560WS-600-BLK,,,,
TSCZ12G-B250,170,190,67,
ANCHOR-SET-FL-PRTS,772,432,368,
FL560WS-Unipallet,,-1,-1,
FL075WS-Unipallet,,,,
RL100GS,378,254,214,
TSCZ12G-B250-BLK,,,,
RL075WS-CRNR,93,141,155,
FHL560WS-1200-BLK,,,,
TSDM12G-B250,84,149,85,
SC-PEG-WS-3,,-46,4,
FHL400WS-1200,60,152,38,
FL560WS-SLV,39,50,55,
FL400WS-SLV,36,60,62,
FHL400JS-WS,279,217,134,
FL240WS-SLV,33,,41,
FHL-BS,120,82,111,
FHL-UCSE-WS400,378,318,53,
FHL-UCSE-WS560,312,193,46,
FHL-UCSI-400,116,130,136,
FHL400WS-1000,11,29,128,
FHL400WS-400,27,93,22,
FHL400WS-600,52,101,48,
FHL560WS-2000,24,,61,
FHL560WS-2000-BLK,,,,
FHL560WS-800-BLK,,,,
FL240WS-SLV-BLK,,,,
RL400WS-Unipallet,,,,
RL560WS,51,173,218,
RL560WS-Unipallet,,,,
FL240GS-CRNR-SET,38,71,15,
POST-1100-BLK,,-3,,
FL560GS,37,88,30,
FL400WS-SLV-BLK,,,,
SPIKE-BOX-BLK,,2,1,
TSDM12G-B50,388,232,139,
FL560WS-SLV-BLK,,,,
FL400GS,98,116,4,
RL400GS,156,138,17,
RL560GS,107,49,27,
HL150GS,253,109,54,
FHL-BS-BLK,,19,,
HL100GS-CRNR,91,84,7,
HL100WS-CRNR,112,92,38,
HL150GS-CRNR,128,93,84,
HL150WS-CRNR,55,138,156,
RIB400FHL,181,121,41,
RIB560FHL,133,112,50,
RL075GS-CRNR,107,89,122,
HL150WS-CRNR-BLK,,300,,
RIB560FHL-BLK,,102,,
FHL400WS-2000,12,134,36,
FHL400WS-800,27,121,200,
FHL560WS-1000,9,51,60,
TSDM12G-B20,141,385,78,
FHL-UCSI-400-BLK,,,,
FHL400WS-1000-BLK,,,,
FL400GS-CRNR-SET,40,102,33,
FL400GS-CRNR-SET-BLK,,100,,
FL400GS-SLV,69,56,19,
FL560GS-CRNR-SET,140,93,18,
FL560GS-CRNR-SET-BLK,,80,,
FL560GS-SLV,83,58,28,
PEG-GS-HD,74,520,100,
PEG-WS-HD,210,82,97,
PEG-WS-HD-BLK,,2,,
RIB240MS,140,619,,
RIB400MS,924,499,4,
RIB560MS,356,384,2,
TSCZ12G-B20-BLK,,,,
FL100GS-CRNR,265,83,51,
FL100HSB,109,192,75,
FL150GS-CRNR,166,143,36,
FL150HSB,203,279,54,
FL240GS-SLV,106,44,23,
DISPLAY-FULL-AU,6,4,2,
FHL560WS-400,29,12,40,
FHL560WS-400-BLK,,,,
FL100GS-SMPL,,10,26,
FHL-UCSE-GS560,,129,98,
FHL560GS-1000,24,24,10,
FHL560GS-1200,8,24,9,
FHL560GS-400,118,48,43,
FHL560GS-800,24,24,11,
FHL560JS-GS,192,80,153,
FHL400JS-GS,196,72,200,
FL240GS-SMPL,,10,29,
FL400GS-SMPL,10,10,24,
FL400WS-SMPL,10,9,29,
FL560GS-SMPL,10,10,20,
FL560WS-SMPL,9,9,35,
HL100GS-SMPL,,10,39,
HL100WS-SMPL,10,9,9,
HL150GS-SMPL,,10,14,
HL150WS-SMPL,10,9,26,
FL075GS-SMPL,10,10,34,
FL240WS-SMPL,10,9,19,
FL075WS-SMPL,,9,9,
FL100WS-SMPL,,9,9,
FL150GS-SMPL,,10,25,
FL150WS-SMPL,,9,17,
BSTRUT,630,260,308,
DISPLAY-SET-AU,,,9,
FHL400GS-1200,28,36,36,
FHL400GS-2000,12,12,12,
FHL400GS-400,68,72,72,
FHL400GS-600,,,72,
FHL400GS-800,34,36,36,
FHL560GS-2000,12,12,,
FHL560GS-600,42,48,36,
FHL-UCSE-GS400,,136,100,
SC-PEG-GS-Unipallet,,1,,
JN-SET-2P,190,143,20,
FHL400GS-1000,36,72,,
FHL400GS-1000-BLK,,,,
JN-SET-3P,38,,20,
RP-FHL560x1000WS-2P,15,,17,
RP-FHL560x1000WS-4P,5,,13,
RP-FHL560x600WS-2P,14,,17,
RP-FHL560x600WS-4P,7,,4,
RP-FHL560x800WS-2P,14,,15,
RP-FHL560x800WS-4P,30,,16,
RP-FL150GS,48,,55,
RP-FL150WS,31,,38,
SC-DSPY-SML,8,,,
RIB240GS,402,,,
RIB560GS,22,,40,
BRACELP-SML-WS,,,87,
BRACELP-SML-GS,,,168,
RIB560,,,30,
