SKU,MEL,SYD,PER,JET
BS-UNI-ST-BLK,,,8,
FL075WS-Unipallet,,,2,
FL100WS-Unipallet,,,,
FL240WS-Unipallet,,,,
FL400WS-Unipallet,,,,
FL560WS-Unipallet,,,,
HL150WS-Unipallet,,,,
RL100WS-Unipallet,,,,
RL150WS-Unipallet,,,,
RL240WS-Unipallet,,,,
SC-PEG-WS-BLK,,,,
SPIKE-BOX,,,,
SPIKE-BOX-BLK,,,1,
HL100WS-Unipallet,,,,
TSCZ12G-B50-BLK,,,,
SC-PEG-WS-3,,,14,
RL400WS-Unipallet,,,,
RL560WS-Unipallet,,,,
FL150WS-Unipallet,3,,,
FL560GS-Unipallet,,,,
RL075WS-Unipallet,,,,
RL075GS-Unipallet,,,,
FL185WS-Unipallet,,,,
FL400GS-Unipallet,,,,
HL100GS-Unipallet,,,,
HL150GS-Unipallet,,,,
RL185WS-Unipallet,,,,
RL240GS-Unipallet,,,,
RL400GS-Unipallet,,,,
RL560GS-Unipallet,,,,
FL240GS-Unipallet,,,,
FL075GS-Unipallet,,,,
SC-PEG-WS,1056,8019,-1770,8372
TSCZ12G-B50,252,321,266,191
SPIKE,7905,23924,10256,29655
RL400WS,34,32,60,51
BS-UNI-ST,710,2865,180,563
RL150WS,43,696,-500,467
FHL400WS-1000,10,14,-2,20
FHL400WS-1000-BLK,,,,
FHL400WS-400,,30,12,10
FHL400WS-400-BLK,,,,
FHL400WS-600,,22,10,10
FHL400WS-600-BLK,,,,
FHL560WS-2000,,14,18,10
FHL560WS-2000-BLK,,,,
FHL560WS-800,30,22,16,10
FHL560WS-800-BLK,,,,
FL075WS,,348,,79
FL100WS-CRNR,57,85,140,19
FL100GS,,,270,
FL100GS-Unipallet,,,,
FL100WS,109,370,200,879
FL400WS-CRNR-SET,1,3,4,40
FL400WS-CRNR-SET-BLK,,,,
FL400WS-SLV,,,9,20
FL400WS-SLV-BLK,,,,
FL560WS,68,20,6,30
FL240WS-CRNR-SET,,,10,16
FL240WS-CRNR-SET-BLK,,,,
FL240WS-SLV,,,1,20
FL240WS-SLV-BLK,,,,
FL400WS,1,72,,37
RL240WS,-1,281,,242
POST-1100,319,710,,202
POST-1100-BLK,,,,
POST-470,332,2436,374,1121
POST-470-BLK,,,,
RL075WS-CRNR,54,56,60,55
RL100WS,-70,600,-210,548
FL560WS-CRNR-SET,12,15,17,37
FL560WS-CRNR-SET-BLK,,,,
RL075WS-CRNR-BLK,,,,
HL150WS,160,60,270,20
FHL-BS,20,30,30,40
FHL-BS-BLK,,,,
FHL-UCSE-WS400,,36,19,20
FHL-UCSE-WS400-BLK,,,,
FHL-UCSE-WS560,,40,20,20
FHL-UCSE-WS560-BLK,,,,
FHL-UCSI-400,,62,83,96
FHL-UCSI-400-BLK,,,,
FHL-UCSI-560,60,79,84,100
FHL-UCSI-560-BLK,,,,
FHL400JS-WS,,39,26,40
FHL400JS-WS-BLK,,,,
FHL560JS-WS,,65,40,40
FHL560JS-WS-BLK,,,,
FL150GS,80,206,-8,27
FL150GS-Unipallet,,,,
FHL400WS-1200,20,42,-2,16
FHL400WS-1200-BLK,,,,
FHL560WS-1200,,59,,20
FHL560WS-1200-BLK,,,,
TSCZ12G-B250,17,70,100,58
TSCZ12G-B250-BLK,,,,
HL100WS,22,207,20,47
RL100GS,49,262,,70
RL100GS-Unipallet,,,,
RL560WS,-6,14,20,30
FL240WS,,120,-103,89
FL100WS-CRNR-BLK,,,,
FL150WS,5,1628,-100,846
FL560GS,,40,10,10
FL240GS-CRNR-SET,3,3,10,15
FL240GS-CRNR-SET-BLK,,,,
RL075WS,17,,,
FHL560WS-400,34,16,10,10
FHL560WS-400-BLK,,,,
RL075GS,66,140,-86,
DB8-2PCK,,80,,100
TSCZ12G-B20,,279,,397
ANCHOR-SET-FL-PRTS,220,100,158,60
ANCHOR-SET-FL-PRTS-BLK,,,,
FL240GS,29,13,12,30
RL150GS-Unipallet,,,,
FL100GS-CRNR-BLK,,,,
FL100HSB-BLK,,,,
FL240GS-SLV-BLK,,,,
HL150WS-CRNR,22,25,20,20
FL075GS,70,10,50,
FL075GS-SMPL,,,,
FL100GS-CRNR,14,,20,10
FL100HSB,30,,30,10
RL150GS,94,169,-50,71
FL150GS-SMPL,,,,
DB8-2PCK-BLK,,,,
RIB560GS,,,12,40
RIB400MS,20,16,,
RIB560MS,,36,,
RIB400MS-BLK,,,,
RIB560MS-BLK,,,,
RL560GS,10,10,,10
HL150GS,2,14,18,20
FHL400WS-2000,6,6,,4
FHL400WS-2000-BLK,,,,
PEG-GS-HD,,50,,260
PEG-GS-HD-BLK,,,,
PEG-WS-HD,,50,,260
PEG-WS-HD-BLK,,,,
SC-PEG-GS,609,2178,1026,819
FHL400WS-800,,65,,10
FHL400WS-800-BLK,,,,
FHL560WS-1000,,37,-10,10
FHL560WS-1000-BLK,,,,
