SKU,MEL,SYD,PER,JET
FL100WS,429,-310,-420,
FL100WS-Unipallet,,,,
FL150WS,-30,,-1200,
FL150WS-Unipallet,,,,
RL100WS-Unipallet,,,,
RL100WS,-45,-210,-350,
RL150WS-Unipallet,-1,,,
RL150WS,-135,,-780,30
SC-PEG-WS,221,-1770,-8580,-120
SC-PEG-WS-BLK,,,,
RL185WS-Unipallet,,,,
FL185WS-Unipallet,,,,
SC-PEG-WS-3,,,14,
FL075WS-Unipallet,,,,
FHL400WS-1000,-10,,-22,
FHL400WS-1000-BLK,,,,
FL075WS,-330,-70,-240,50
FL240WS-Unipallet,,,,
FL150GS-Unipallet,,,,
FL150GS,-50,,150,
FL240WS,-253,-182,-100,-10
RL400WS-Unipallet,,,,
RL400WS,-28,,7,39
RL075WS,-160,,-350,130
RL075WS-Unipallet,,,,
SPIKE,-2336,-1365,155,992
RL075GS-Unipallet,,,,
HL100WS-Unipallet,,,,
HL100GS-Unipallet,,,,
HL150WS-Unipallet,,,,
HL150GS-Unipallet,,,,
RL400GS-Unipallet,,,,
SPIKE-BOX,,,,
SPIKE-BOX-BLK,,,,
RL560WS-Unipallet,,,,
RL560GS-Unipallet,,,,
RL240WS-Unipallet,,,,
RL240GS-Unipallet,,,,
FL240GS-Unipallet,,,,
FL400WS-Unipallet,,,,
FL400GS-Unipallet,,,,
FL560WS-Unipallet,,,,
FL560GS-Unipallet,,,,
FHL400WS-400,,,-10,
FHL400WS-400-BLK,,,,
FL400WS,-9,-3,-19,17
FL240WS-CRNR-SET,,-20,-24,
HL100WS,2,,-22,27
RL075GS,,,-70,
FL240WS-CRNR-SET-BLK,,,,
RL560WS,-40,-34,10,
RL560GS,,,,
RL240WS,-33,-44,-90,
RL240GS,,,,
RL400GS,,,20,
TSCZ12G-B20,,,,
TSCZ12G-B20-BLK,,,,
TSCZ12G-B250,-54,,,
TSCZ12G-B250-BLK,,,,
TSCZ12G-B50,177,,-32,85
TSCZ12G-B50-BLK,,,,
TSDM12G-B20,,,,
TSDM12G-B20-BLK,,,,
TSDM12G-B250,,,,
TSDM12G-B250-BLK,,,,
TSDM12G-B50,,,,
TSDM12G-B50-BLK,,,,
SC-PEG-GS,,,450,
RIB560GS,,,,
RIB560GS-BLK,,,,
RL100GS-Unipallet,,,,
RL100GS,,,,
HL150WS-CRNR,,-3,,
HL150WS-CRNR-BLK,,,,
RIB400GS,,,,
RIB400GS-BLK,,,,
HL100WS-CRNR,,,,16
HL100WS-CRNR-BLK,,,,
FL560GS,,,,
FL560WS,-10,-10,20,20
FL560WS-CRNR-SET,,,,
FL560WS-CRNR-SET-BLK,,,,
FL560WS-SLV,-2,,,
FL560WS-SLV-BLK,,,,
PEG-GS-HD,,,,210
PEG-GS-HD-BLK,,,,
PEG-WS-HD,,,,210
PEG-WS-HD-BLK,,,,
POST-1100,216,-30,50,22
POST-1100-BLK,,,,
POST-470,390,-196,160,628
POST-470-BLK,,,,
FL240WS-SLV,,,,
FL240WS-SLV-BLK,,,,
FL400GS-CRNR-SET,,,,
FL400GS-CRNR-SET-BLK,,,,
FL400GS-SLV,,,,
FL400GS-SLV-BLK,,,,
FL240GS-CRNR-SET,,,,
FL240GS-CRNR-SET-BLK,,,,
FL240GS-SLV,,,,
FL240GS-SLV-BLK,,,,
