SKU,MEL,SYD,PER,JET
ANCHOR-SET-FL-PRTS,220,,160,
POST-1100,216,194,40,118
RL560WS,-40,16,6,
RL560WS-Unipallet,,,,
POST-1100-BLK,,,,
ANCHOR-SET-FL-PRTS-BLK,,,,
RL100WS-Unipallet,,,,
RL100WS,-45,,-350,210
SC-PEG-WS,-379,7410,-9060,4922
SC-PEG-WS-BLK,,,,
RL185WS-Unipallet,,,,
RL150WS-Unipallet,,,,
FL185WS-Unipallet,,,,
SC-PEG-WS-3,,,14,
FL100WS-Unipallet,,,,
FL150WS-Unipallet,,,,
FL240WS,-432,148,-100,117
FHL-UCSI-400,,16,-8,
FHL400WS-600,,18,,
HL150WS-CRNR,,37,20,
POST-470,286,1144,160,378
SPIKE,-4956,14604,-1315,15167
RL240WS,-83,136,-90,58
RL400WS-Unipallet,,,,
RL400GS-Unipallet,,,,
RL240WS-Unipallet,,,,
RL240GS-Unipallet,,,,
RL560GS-Unipallet,,,,
SPIKE-BOX,,,,
SPIKE-BOX-BLK,,,,
RL075WS-Unipallet,,,,
RL075GS-Unipallet,,,,
POST-470-BLK,,,,
HL150WS-CRNR-BLK,,,,
HL100WS-Unipallet,,,,
HL100GS-Unipallet,,,,
HL150WS-Unipallet,,,,
HL150GS-Unipallet,,,,
FHL400WS-600-BLK,,,,
FHL-UCSI-400-BLK,,,,
FL075WS-Unipallet,,,,
FL075GS-Unipallet,,,,
FL400WS-Unipallet,,,,
FL400GS-Unipallet,,,,
FL560WS-Unipallet,,,,
FL560GS-Unipallet,,,,
FL240WS-Unipallet,,,,
FL240GS-Unipallet,,,,
FL150GS-Unipallet,,,,
FL100WS,219,670,-490,700
FL075WS,-470,64,-310,50
FHL560WS-1200,,30,,
FHL560WS-1200-BLK,,,,
BS-UNI-ST,196,441,40,640
FHL400WS-1200,,40,,
FHL400WS-1200-BLK,,,,
FL150GS,-50,200,150,50
FL150WS-CRNR,81,80,40,53
FL150WS-CRNR-BLK,,,,
FL240HSB,,80,,
FL240WS-CRNR-SET,-6,,-24,29
FL240WS-CRNR-SET-BLK,,,,
FL400WS,-10,14,-19,37
FL560WS,-10,50,20,20
HL150WS,,73,18,21
RL100GS,,70,,
RL100GS-Unipallet,,,,
TSCZ12G-B50,177,100,-34,85
RL400WS,-28,38,7,39
SC-PEG-GS,,1170,450,594
RL150WS,-205,700,-930,130
RL185GS-Unipallet,,,,
SC-PEG-GS-BLK,,,,
TSCZ12G-B50-BLK,,,,
RL150GS-Unipallet,,,,
FL185GS-Unipallet,,,,
FL240HSB-BLK,,,,
FL100GS-Unipallet,,,,
SC-PEG-GS-3,,,,
BS-UNI-ST-BLK,,,,
FL400WS-CRNR-SET,-8,29,-2,30
FL400WS-CRNR-SET-BLK,,,,
FL400WS-SLV,,9,,10
FL400WS-SLV-BLK,,,,
FL560WS-CRNR-SET,,30,,30
FL560WS-CRNR-SET-BLK,,,,
FL560WS-SLV,-2,10,,10
FL560WS-SLV-BLK,,,,
FL240WS-SLV,,10,,10
FL240WS-SLV-BLK,,,,
FL100WS-CRNR,-5,60,30,30
FL100WS-CRNR-BLK,,,,
FL150WS,-230,1000,-1350,600
RL075WS-CRNR-BLK,,,,
RL075WS-CRNR,-6,60,,70
TSDM12G-B250,,18,,18
TSDM12G-B250-BLK,,,,
TSCZ12G-B250,-54,36,,34
TSCZ12G-B250-BLK,,,,
